tempo_contrato,reclamacoes,log_lambda_real
26.262864750721544,1,0.5505145900288616
58.0326343235765,8,1.8213053729430602
57.853578648265916,1,1.8141431459306365
51.327557872574246,3,1.55310231490297
18.372484632105557,2,0.23489938528422225
23.72076598751359,1,0.44883063950054375
51.21706361949456,6,1.5486825447797825
19.698398304220383,0,0.2879359321688153
11.000072054479457,2,-0.05999711782082174
33.85127448504266,2,0.8540509794017064
56.23313167548608,11,1.7493252670194432
42.065758003823404,3,1.1826303201529362
34.633609035272535,4,0.8853443614109013
6.733413132475343,0,-0.23066347470098625
37.285426375251014,1,0.9914170550100405
59.413177156151534,7,1.8765270862460612
9.264956898954917,1,-0.12940172404180328
31.581449489460468,3,0.7632579795784186
52.76501124374937,4,1.6106004497499748
44.70534844749806,5,1.2882139378999224
42.12392871872081,3,1.1849571487488326
42.44656095523945,3,1.197862438209578
22.209977921965553,1,0.3883991168786222
18.32191881160511,0,0.23287675246420445
48.7523081732323,3,1.450092326929292
48.796690286071666,1,1.4518676114428666
52.15726679622612,5,1.5862906718490448
54.88119260083181,3,1.6952477040332723
31.16920153279533,4,0.7467680613118132
30.589461386544777,4,0.723578455461791
48.099415559039734,8,1.4239766223615895
39.34787191588814,2,1.0739148766355258
42.4160457582045,1,1.1966418303281798
47.951767496729964,2,1.4180706998691985
53.51031516723641,3,1.6404126066894564
20.941714254240612,1,0.3376685701696244
23.159394205756698,2,0.42637576823026785
6.5449344506112705,0,-0.2382026219755492
35.11852831877427,4,0.9047411327509707
3.120594154007783,1,-0.3751762338396887
28.47028306981515,2,0.638811322792606
33.01603344774702,2,0.8206413379098809
17.90593387556878,1,0.21623735502275118
35.859162373571635,6,0.9343664949428654
2.7995147464039163,1,-0.38801941014384334
3.203543136203651,0,-0.371858274551854
49.533433078919835,4,1.4813373231567935
22.25124784326451,2,0.3900499137305805
8.496570246461202,1,-0.16013719014155195
31.812352343233457,3,0.7724940937293383
46.42961963281804,4,1.3571847853127217
13.733440622313747,2,0.049337624892549885
37.75053807332102,2,1.0100215229328406
6.035500434632311,1,-0.25857998261470755
4.049221548947854,1,-0.33803113804208584
32.34992326252073,4,0.7939969305008295
32.89747217499628,3,0.8158988869998512
38.608364188394184,4,1.0443345675357674
43.83938868963703,4,1.2535755475854813
58.575272688289544,4,1.843010907531582
31.461720549770522,2,0.7584688219908209
20.054431903533512,1,0.3021772761413405
47.91598549135352,5,1.4166394196541408
16.97910282446238,0,0.17916411297849522
26.899313821632532,2,0.5759725528653012
5.628926499193692,1,-0.27484294003225224
2.495693861511993,0,-0.4001722455395203
57.79625646599758,5,1.8118502586399035
50.322827110220146,7,1.512913084408806
42.06247815952818,2,1.1824991263811273
25.128223720441923,1,0.5051289488176769
11.2243648841799,1,-0.05102540463280399
10.229785517594078,2,-0.09080857929623683
15.764330991711125,3,0.130573239668445
33.40437321766111,1,0.8361749287064444
43.16115943930368,1,1.2264463775721473
39.951645226346145,5,1.0980658090538458
17.516099919810628,0,0.20064399679242514
57.337051559128454,4,1.7934820623651384
44.53591808505034,3,1.2814367234020136
33.70688909817264,3,0.8482755639269056
37.09152402782678,3,0.9836609611130711
25.756403683239604,3,0.530256147329584
15.61612838056829,1,0.12464513522273153
22.002388040424435,0,0.3800955216169775
45.71292051739778,1,1.328516820695911
1.8492158291555962,2,-0.4260313668337762
7.848285789908058,1,-0.18606856840367766
3.714155879283412,0,-0.3514337648286635
3.402999336819238,0,-0.36388002652723056
51.47217445664943,5,1.5588869782659769
42.515813703421394,1,1.2006325481368558
28.976255916152187,1,0.6590502366460875
6.7722154784090876,1,-0.22911138086363647
30.00533663189311,2,0.7002134652757244
28.934834476053375,1,0.6573933790421351
11.218910324690896,1,-0.05124358701236416
26.59724730504041,0,0.5638898922016164
24.511779329445034,1,0.4804711731778014
37.33515578508077,3,0.9934062314032309
38.47052540119098,3,1.0388210160476394
3.6729365765506268,2,-0.353082536937975
23.1021442629618,1,0.42408577051847207
37.92573502713994,1,1.0170294010855978
30.685039256225174,4,0.7274015702490071
51.532900630111016,4,1.5613160252044405
39.862924265517755,2,1.0945169706207103
10.613131197804352,0,-0.07547475208782589
5.163556096625361,2,-0.29345775613498565
38.90273741417262,2,1.056109496566905
2.564167321955687,2,-0.39743330712177244
35.56075929513433,1,0.9224303718053732
56.4735842440725,8,1.7589433697628998
34.95297649467686,7,0.8981190597870745
23.902025646184793,3,0.45608102584739174
38.95400488809884,3,1.0581601955239535
28.036920538999482,1,0.6214768215599793
33.19139056964016,1,0.8276556227856066
56.54642371781498,6,1.7618569487125995
23.78005563024568,1,0.4512022252098272
57.71024326561094,9,1.8084097306244376
54.41568787540776,6,1.6766275150163104
12.55167695256849,2,0.0020670781027397186
5.092316751634762,1,-0.29630732993460945
6.945902081268173,2,-0.22216391674927313
2.075087713441434,1,-0.4169964914623427
6.572134684599775,0,-0.23711461261600902
41.29739963156506,5,1.1518959852626023
5.20013025915351,0,-0.29199478963385955
19.81956218733192,1,0.2927824874932768
50.84764334719782,6,1.5339057338879125
2.373044208413726,0,-0.405078231663451
49.05364047274721,6,1.4621456189098885
17.629431711630595,3,0.20517726846522386
7.971724829677719,0,-0.1811310068128912
42.10749275648489,4,1.1842997102593955
38.107627960013154,3,1.0243051184005263
52.770848798096125,1,1.610833951923845
44.36919158442926,5,1.2747676633771705
48.405374892706064,3,1.4362149957082426
17.64003978170708,3,0.2056015912682832
11.468933083003646,0,-0.041242676679854186
45.28627034681064,4,1.3114508138724257
48.60324961676858,2,1.4441299846707432
59.43980337803973,8,1.877592135121589
25.34444293777416,2,0.5137777175109666
22.94906706177421,1,0.4179626824709684
46.80836468377781,6,1.3723345873511124
21.10740887492805,0,0.344296354997122
55.914682210610316,7,1.736587288424413
51.646352358737694,6,1.5658540943495076
26.310647615126083,4,0.5524259046050433
45.30139299969834,6,1.3120557199879337
45.518029570996255,3,1.3207211828398502
7.0843082613200234,0,-0.2166276695471991
54.25062149409443,5,1.6700248597637772
30.809889974423573,1,0.7323955989769428
49.760990500356755,6,1.4904396200142702
19.882926460806093,1,0.2953170584322437
53.835870481275826,9,1.653434819251033
23.962899045315623,2,0.45851596181262505
1.6394214373376033,0,-0.43442314250649583
54.417536608736555,2,1.6767014643494624
6.38591393038188,1,-0.24456344278472475
19.83950461783448,3,0.29358018471337927
57.05365605599749,7,1.7821462422398997
57.08582166931581,4,1.7834328667726327
34.83283539927388,4,0.8933134159709554
38.27839551801816,1,1.0311358207207264
27.458285796720865,7,0.5983314318688346
18.299435530185807,1,0.2319774212074323
20.391208176825042,1,0.31564832707300167
40.678588908545265,3,1.1271435563418106
45.390097236823124,4,1.315603889472925
47.703163579825066,4,1.4081265431930028
47.58747042487868,3,1.4034988169951472
6.381160079872732,0,-0.24475359680509068
30.170797977452306,2,0.7068319190980923
4.3959668409820125,0,-0.3241613263607195
33.422204057100394,0,0.8368881622840159
27.050299581029243,0,0.5820119832411698
53.374546782739685,9,1.6349818713095874
21.70398574057264,0,0.36815942962290554
7.906953969228746,3,-0.18372184123085022
9.436509241117315,0,-0.12253963035530739
45.92912727133086,3,1.3371650908532347
37.4748657356594,1,0.9989946294263761
6.966237891244624,1,-0.22135048435021504
5.962301560784849,2,-0.26150793756860596
42.35717875608808,1,1.1942871502435233
5.293017375487418,0,-0.2882793049805032
49.48974349813102,5,1.479589739925241
42.66829140223328,4,1.2067316560893313
5.799578057872086,1,-0.26801687768511656
6.005425131026323,0,-0.259782994758947
59.21173513156935,4,1.8684694052627742
23.0819769496111,2,0.423279077984444
22.867886676946565,0,0.41471546707786267
48.95517446819265,4,1.458206978727706
56.887666065647664,6,1.7755066426259067
59.17406276554938,2,1.8669625106219754
45.44931293027756,4,1.3179725172111023
23.19931554632403,1,0.42797262185296125
5.926542285221457,3,-0.2629383085911418
46.85166803971877,3,1.3740667215887508
33.945850734412495,2,0.8578340293764998
26.0290985455716,1,0.541163941822864
54.474908720589426,6,1.6789963488235773
7.560651456062929,1,-0.19757394175748283
30.06488115316069,3,0.7025952461264277
1.669865041277725,0,-0.433205398348891
28.65097787765345,3,0.646039115106138
4.321893265228404,1,-0.32712426939086386
8.010257059816244,0,-0.1795897176073502
7.934048559849188,0,-0.18263805760603244
39.30340782484775,3,1.07213631299391
45.016647876659974,3,1.300665915066399
35.41875714073242,2,0.9167502856292966
57.76818035999797,9,1.8107272143999187
23.117364191898538,2,0.4246945676759415
17.857013090629785,2,0.21428052362519137
52.24734856317816,8,1.5898939425271261
14.192154472647706,1,0.06768617890590817
57.83012982699607,4,1.8132051930798427
1.7171140066991641,0,-0.4313154397320334
58.2228507757507,9,1.828914031030028
3.5464348050839907,0,-0.35814260779664037
53.577443708186195,3,1.643097748327448
32.13436543609169,2,0.7853746174436678
59.58492297103872,8,1.883396918841549
5.353997319388533,0,-0.28584010722445874
33.67740277967793,2,0.8470961111871173
58.18884960152684,10,1.8275539840610735
31.86277280603878,2,0.7745109122415512
38.13451964998049,6,1.0253807859992197
42.049172650092416,5,1.1819669060036966
27.81792282129862,1,0.6127169128519447
38.025926724959746,2,1.0210370689983899
35.474544403462914,3,0.9189817761385165
54.16832261896835,5,1.6667329047587338
3.6813364401460142,1,-0.35274654239415937
17.57682818594159,0,0.20307312743766362
57.07427756051697,2,1.782971102420679
53.525563249564065,3,1.6410225299825627
27.883748414357065,5,0.6153499365742827
37.58782327029067,3,1.0035129308116268
17.365489795886827,1,0.19461959183547312
12.099148423701918,0,-0.016034063051923245
28.358205891458947,4,0.6343282356583579
21.847781453537117,1,0.3739112581414847
35.43571059920145,1,0.9174284239680579
5.5863435809341055,3,-0.2765462567626358
58.48929365230382,6,1.8395717460921528
59.18643392429657,6,1.867457356971863
42.19154112716496,7,1.1876616450865984
32.6296856143031,2,0.8051874245721239
19.262129360893336,1,0.27048517443573344
49.01390616270997,3,1.460556246508399
41.39913918067888,1,1.1559655672271552
10.594399421348587,0,-0.07622402314605645
54.74470388513671,6,1.6897881554054686
49.529697332466974,3,1.481187893298679
57.038194884223515,8,1.7815277953689406
43.81745099491324,5,1.2526980397965295
37.191496560211604,3,0.9876598624084643
25.676339141146514,3,0.5270535656458606
56.03098051788678,6,1.7412392207154714
52.09776948052409,3,1.5839107792209637
3.667901536265175,0,-0.35328393854939294
2.555651495337868,1,-0.3977739401864853
23.211338645804926,1,0.4284535458321971
48.82264651612814,2,1.4529058606451255
59.24929162958173,8,1.869971665183269
9.874596575108162,1,-0.10501613699567353
36.05371220577597,1,0.9421484882310389
23.47256054123027,3,0.43890242164921073
58.22494947106159,7,1.8289979788424637
50.68501646500681,6,1.5274006586002726
50.46139357795713,6,1.5184557431182855
28.652896427903247,3,0.6461158571161298
25.474350637922246,1,0.5189740255168898
17.131017243911668,0,0.18524068975646674
4.326154302404699,0,-0.326953827903812
52.01862019904814,2,1.5807448079619255
48.96115953867458,1,1.4584463815469833
59.983342723881705,8,1.8993337089552682
59.80157338736042,6,1.8920629354944167
33.77047063055502,2,0.8508188252222006
46.37025749565012,5,1.354810299826005
56.74117806306325,7,1.7696471225225303
51.12919604996728,6,1.545167841998691
15.593538002848662,0,0.12374152011394651
27.582103983295518,1,0.6032841593318209
8.620405493938204,1,-0.15518378024247187
57.28901060826462,3,1.791560424330585
36.76430343260192,5,0.9705721373040768
14.4899255247043,2,0.07959702098817202
40.630340379945544,2,1.1252136151978218
37.46956618701586,2,0.9987826474806342
22.13160036393759,1,0.38526401455750364
7.699897939778112,0,-0.19200408240887556
40.62281853997518,5,1.1249127415990072
31.698154353323805,1,0.7679261741329523
46.56678511240272,6,1.3626714044961088
31.68964656560761,0,0.7675858626243044
51.27870851879387,3,1.5511483407517548
33.56250348769465,5,0.8425001395077859
34.09534032058779,0,0.8638136128235113
52.722562556842355,6,1.6089025022736942
24.805489106531425,1,0.49221956426125696
8.906898478587802,0,-0.14372406085648787
2.698177902486999,1,-0.39207288390052003
45.553098084743525,3,1.322123923389741
37.598263529854414,1,1.0039305411941766
42.54070631785419,7,1.2016282527141675
13.564885529025734,2,0.04259542116102929
9.045917059619416,1,-0.13816331761522335
1.8581352744050337,1,-0.4256745890237987
21.684665969589222,2,0.36738663878356886
35.80514352442335,4,0.932205740976934
24.142398660884208,1,0.4656959464353684
26.811020399400014,3,0.5724408159760006
54.34536297513116,7,1.6738145190052465
21.547072554374722,1,0.3618829021749889
31.325379860428836,6,0.7530151944171535
47.23552775172744,2,1.3894211100690976
24.39602415695494,0,0.4758409662781976
37.703115313444535,2,1.0081246125377814
51.87945881605796,3,1.5751783526423186
57.021716795800884,9,1.7808686718320352
9.677335374813238,1,-0.11290658500747051
55.66866988452817,2,1.726746795381127
30.034861291692753,2,0.7013944516677102
16.236418909638545,1,0.14945675638554182
28.089009618057418,1,0.6235603847222968
58.821921941843144,3,1.8528768776737259
30.064467545579305,3,0.7025787018231722
20.396345006962985,0,0.31585380027851945
38.37065040468682,4,1.034826016187473
15.16859150791339,1,0.10674366031653551
5.475936358411171,1,-0.2809625456635531
8.603903592728305,1,-0.15584385629086786
8.554704498508574,1,-0.157811820059657
9.962258917225366,1,-0.10150964331098536
9.190803186315199,2,-0.13236787254739205
38.81160994338966,1,1.0524643977355865
11.730924979549545,0,-0.03076300081801823
21.394369716107928,2,0.35577478864431705
53.9105161844547,8,1.6564206473781882
28.963736775509467,1,0.6585494710203788
40.3859065727406,5,1.1154362629096242
11.16687240089616,1,-0.05332510396415352
12.345052109711576,1,-0.0061979156115369765
3.411248359722253,2,-0.36355006561111
10.967168721257709,2,-0.06131325114969166
17.436830002885557,1,0.1974732001154223
11.443618572328063,1,-0.04225525710687747
6.233449491666281,1,-0.2506620203333487
8.117516394935448,1,-0.17529934420258209
28.18594731393082,2,0.6274378925572328
13.173689385941758,0,0.026947575437670335
22.49192180183645,2,0.399676872073458
30.701618980436557,1,0.7280647592174624
41.73329488913255,4,1.1693317955653022
3.3194162506248373,0,-0.3672233499750065
48.16521353563351,6,1.4266085414253404
38.046122979963556,4,1.0218449191985424
5.8237828849834425,0,-0.2670486846006623
52.54113882229986,7,1.6016455528919944
55.33147163137698,4,1.7132588652550793
4.603599631436961,0,-0.31585601474252156
17.33578124068502,2,0.19343124962740083
48.56587550779062,3,1.442635020311625
45.147321732635845,7,1.305892869305434
11.886740142026262,0,-0.024530394318949475
13.351610076865908,3,0.034064403074636256
22.857854064691537,2,0.41431416258766146
29.58685612627026,1,0.6834742450508104
37.47703152028746,3,0.9990812608114985
22.765904734616573,3,0.410636189384663
28.289548251855727,1,0.6315819300742291
45.10078534989164,2,1.3040314139956655
3.1643089705452763,2,-0.37342764117818894
15.893779716297225,3,0.13575118865188904
43.087625567188596,3,1.223505022687544
53.81720342354476,3,1.6526881369417903
31.1889690848243,2,0.7475587633929721
32.39469563065362,1,0.7957878252261451
7.3231486690467875,0,-0.20707405323812852
27.397329642583824,2,0.5958931857033528
32.42441872084636,3,0.7969767488338545
15.30575971444905,2,0.11223038857796204
16.885350626013476,0,0.17541402504053907
23.259765623172736,3,0.43039062492690955
2.1842006688858557,0,-0.41263197324456574
20.00267076940752,1,0.3001068307763007
13.475432412796135,1,0.03901729651184528
20.322343778496965,2,0.3128937511398786
8.065965777335823,1,-0.177361368906567
53.541109563653805,4,1.6416443825461524
36.02195475968887,3,0.9408781903875547
41.06703682952489,3,1.1426814731809956
47.56110307783296,4,1.4024441231133185
30.40808973681438,3,0.7163235894725754
6.128296997157998,0,-0.25486812011368015
32.68928596729432,1,0.8075714386917727
35.623625963231866,3,0.9249450385292748
44.98092897687547,3,1.2992371590750187
26.467913227551083,1,0.5587165291020433
8.527237864938261,1,-0.15891048540246958
17.742778442124745,1,0.20971113768498975
22.42185548751947,3,0.39687421950077884
39.10911723856447,1,1.064364689542579
34.6759199754658,4,0.8870367990186321
22.009706827972927,2,0.3803882731189171
59.204399678785805,6,1.868175987151432
36.74071434205634,2,0.9696285736822536
14.996380712423674,3,0.0998552284969469
7.005165884603821,2,-0.21979336461584711
10.01868921187559,2,-0.09925243152497645
15.51150597468598,1,0.12046023898743913
10.480201022313784,1,-0.08079195910744862
12.00745441902704,3,-0.019701823238918444
17.820614952936978,1,0.2128245981174791
11.229042122390535,0,-0.050838315104378584
53.90916005295909,4,1.6563664021183637
5.73379099403689,0,-0.27064836023852434
31.946171984645026,4,0.7778468793858011
25.21341279239003,2,0.5085365116956013
58.96033839760778,5,1.8584135359043112
7.610295227915088,0,-0.19558819088339643
24.473480343698757,2,0.47893921374795034
58.19875556324676,5,1.8279502225298705
52.06492042774484,6,1.5825968171097937
49.207252186007516,4,1.4682900874403007
16.21626679565145,0,0.14865067182605804
11.082367656013883,1,-0.056705293759444615
40.44994997554143,4,1.1179979990216573
55.83318335852756,5,1.7333273343411024
33.84901068782186,1,0.8539604275128744
34.72514867872409,0,0.8890059471489635
17.518766525956767,1,0.2007506610382707
46.40008305832428,2,1.356003322332971
12.035581164893879,1,-0.018576753404244827
20.097074947850377,0,0.30388299791401513
26.10074987836859,2,0.5440299951347436
30.949012342382847,2,0.737960493695314
15.302174212489733,0,0.11208696849958923
7.775372659613009,1,-0.1889850936154796
37.02658250405632,5,0.9810633001622528
18.02920264117509,0,0.22116810564700362
35.293055063934126,2,0.9117222025573651
10.107400201177937,1,-0.09570399195288248
29.38726600943423,2,0.6754906403773693
32.422776520543565,4,0.7969110608217428
4.057588672523187,1,-0.3376964530990724
20.859652413441314,1,0.33438609653765256
8.93046593939948,1,-0.14278136242402073
4.739123257893297,1,-0.3104350696842681
59.407653711006766,6,1.8763061484402708
20.018876853508655,3,0.30075507414034613
48.78259230542346,4,1.4513036922169382
16.023798631062068,0,0.14095194524248267
41.208660611211826,5,1.1483464244484731
45.85344373349151,4,1.3341377493396605
36.14268569586281,4,0.9457074278345122
28.822995124459343,0,0.6529198049783738
25.298613934688845,2,0.5119445573875538
21.58322772603672,1,0.36332910904146887
55.842219510621725,5,1.733688780424869
50.00654505947602,5,1.5002618023790406
57.936587729324245,7,1.81746350917297
8.333536185647139,0,-0.1666585525741145
44.12118103701501,1,1.2648472414806005
56.36208695244123,5,1.7544834780976495
11.692750903773948,3,-0.032289963849042085
4.923279774639872,1,-0.30306880901440514
44.726118308113485,4,1.2890447323245393
34.893913677614805,3,0.8957565471045922
50.66789782873805,6,1.526715913149522
9.24657022095108,0,-0.13013719116195682
47.920771399733525,3,1.416830855989341
